Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Semi-final,Best of 3,Rogue,Bad Combo,Bad Combo,19,21,20,22,,,Thomas Hamilton,Ryan Marino,,Rahul Murthy,Will Picone,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,P9: Semi-final,Best of 3,Glizzy Gladiators,Tube Steaks,Glizzy Gladiators,21,16,0,-1,,,Jacob Summers,Polk Denmark,,Skyler Sebring,Emerson Dean,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,P9: Semi-final,Best of 3,Bot House,MIDDS,MIDDS,-2,0,-2,0,,,Owen Lippman,West Peterson,,Dawson Morgan,Caleb Cummings,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Final,Best of 3,Insystem,Bad Combo,Insystem,33,31,16,21,21,15,Etienne Cote,Blake Bosak,Blake Bosak,Rahul Murthy,Will Picone,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,P3: Final,Best of 3,Rogue,Judgment Day,Judgment Day,19,21,22,24,,,Thomas Hamilton,Ryan Marino,,fredric hinkle,Gabriel Finocchi,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,P9: Final,Best of 3,Glizzy Gladiators,MIDDS,Glizzy Gladiators,0,-2,0,-2,,,Jacob Summers,Polk Denmark,,Dawson Morgan,Caleb Cummings,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,GFD Wishy Washy,JJ Dr. Jackal and Mr. Fried,GFD Wishy Washy,21,18,21,11,,,Cole Maddox,Kyle Ackermann,,James Ledbetter,Grant Marshall,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Project Roundnet,"BoilerBirds ","BoilerBirds ",16,21,21,18,-1,0,Josh Esposo,Samuel Corey,,Jack Bush,Colin Hobart,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,PBR Sleepy in Seattle,CRO Jungle Juice,PBR Sleepy in Seattle,19,21,22,20,21,15,Brian Perlson,Michael Capobianco,,Kyle Jeung,Nathan Goh,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,We Move,The Friend Bros,We Move,1,0,1,0,,,Nate Wilson,Clifford Amadeo LeVeque,,Josiah Friend,Judah Friend,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Limitless Faith,American Spikers League,American Spikers League,13,21,13,21,,,Andrew Raber,Ethan Domster,,Kaleb Wagner,Alex Hart (ASL),
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,CRO backdoor?,GFD Undeterred,CRO backdoor?,19,21,0,-1,0,-1,Leonardo Tullo,Joshua Hachey,,Ruben Zapata,Rob's Traveler,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Risky Business,Wilson/U’Wren,Risky Business,21,10,21,18,,,Justin Kehoe,Kyle Fowler,,Jacob U'Wren,Eleazar Wilson,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Kenough,GFD MUNCHERS,Kenough,21,13,21,18,,,Tommy Drake,Dennis Wei,,Brad Yates,Arjun Dhankani,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Clark/Porter,Tossup,Clark/Porter,1,0,0,1,1,0,Adam Porter,Bradley Clark,,Brendan Reesor,Dylan Mark,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Glitch,upstairs don’t want it,upstairs don’t want it,1,0,0,1,0,1,Luke Nickel,Cody Dryer,,Max Huang,Zach Bender,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Muscle Daddies  💪🏽,GFD Cleveland Cowboys,Muscle Daddies  💪🏽,21,9,21,18,,,Colin TOLENTINO,Jared Ang,,Daniel Patten,Levi Rogers,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Defected,W(ee)NYR Dawgs,W(ee)NYR Dawgs,22,24,20,22,,,Calyn Kir,Reilly Paquette,,Isaac Staats,Stephen Sweeney,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,GFD Rowgah,Hart/Garcea,GFD Rowgah,21,15,21,19,,,Brandon Arledge,David Gonzales,,Adrian Garcea,Jack Hart,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Donner & Blitzen,Super Awesome Spikers,Super Awesome Spikers,16,21,21,13,16,21,Liam Sherron,James Richmond,,Chris Kaptur,Max Fiebelkorn,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,Highly Flammable ⚠️,bang,Highly Flammable ⚠️,22,20,22,24,21,18,Drew Ryder,Frederik Theunis,,Micah Bouman,Grayson M  Wills,
Bracket Play,Premier 5.0+,Bracket B,Round of 32,Best of 3,GFD Italian Buffet,GFD Pecan Pralines,GFD Italian Buffet,21,15,16,21,22,20,Tim Lacagnina,Joseph Caligiuri,,Jack W,Aleks Essen,
Bracket Play,Premier 5.0+,Bracket B,Round of 16,Best of 3,GFD Wishy Washy,GFD Italian Buffet,GFD Wishy Washy,0,-1,0,-1,,,Cole Maddox,Kyle Ackermann,,Tim Lacagnina,Joseph Caligiuri,
Bracket Play,Premier 5.0+,Bracket B,Round of 16,Best of 3,"BoilerBirds ",Highly Flammable ⚠️,Highly Flammable ⚠️,14,21,14,21,,,Jack Bush,Colin Hobart,,Drew Ryder,Frederik Theunis,
Bracket Play,Premier 5.0+,Bracket B,Round of 16,Best of 3,PBR Sleepy in Seattle,Super Awesome Spikers,Super Awesome Spikers,-1,0,-1,0,,,Brian Perlson,Michael Capobianco,,Chris Kaptur,Max Fiebelkorn,
Bracket Play,Premier 5.0+,Bracket B,Round of 16,Best of 3,We Move,GFD Rowgah,We Move,1,0,1,0,,,Nate Wilson,Clifford Amadeo LeVeque,,Brandon Arledge,David Gonzales,
Bracket Play,Premier 5.0+,Bracket B,Round of 16,Best of 3,American Spikers League,W(ee)NYR Dawgs,American Spikers League,21,16,21,19,,,Kaleb Wagner,Alex Hart (ASL),,Isaac Staats,Stephen Sweeney,
Bracket Play,Premier 5.0+,Bracket B,Round of 16,Best of 3,CRO backdoor?,Muscle Daddies  💪🏽,Muscle Daddies  💪🏽,16,21,21,23,,,Leonardo Tullo,Joshua Hachey,,Colin TOLENTINO,Jared Ang,
Bracket Play,Premier 5.0+,Bracket B,Round of 16,Best of 3,Risky Business,upstairs don’t want it,Risky Business,0,-1,0,-1,,,Justin Kehoe,Kyle Fowler,,Max Huang,Zach Bender,
Bracket Play,Premier 5.0+,Bracket B,Round of 16,Best of 3,Kenough,Clark/Porter,Kenough,0,-2,0,-2,,,Tommy Drake,Dennis Wei,,Adam Porter,Bradley Clark,
Bracket Play,Premier 5.0+,Bracket B,P17: Round of 16,Best of 3,Hart/Garcea,The Friend Bros,The Friend Bros,0,1,0,1,,,Adrian Garcea,Jack Hart,,Josiah Friend,Judah Friend,
Bracket Play,Premier 5.0+,Bracket B,P17: Round of 16,Best of 3,Tossup,GFD MUNCHERS,Tossup,0,-1,0,-1,,,Brendan Reesor,Dylan Mark,,Brad Yates,Arjun Dhankani,
Bracket Play,Premier 5.0+,Bracket B,Quarter-final,Best of 3,GFD Wishy Washy,Kenough,Kenough,-1,0,-1,0,,,Cole Maddox,Kyle Ackermann,,Tommy Drake,Dennis Wei,
Bracket Play,Premier 5.0+,Bracket B,Quarter-final,Best of 3,Highly Flammable ⚠️,Risky Business,Risky Business,16,21,17,21,,,Drew Ryder,Frederik Theunis,,Justin Kehoe,Kyle Fowler,
Bracket Play,Premier 5.0+,Bracket B,Quarter-final,Best of 3,Super Awesome Spikers,Muscle Daddies  💪🏽,Super Awesome Spikers,0,-1,0,-1,,,Chris Kaptur,Max Fiebelkorn,,Colin TOLENTINO,Jared Ang,
Bracket Play,Premier 5.0+,Bracket B,Quarter-final,Best of 3,We Move,American Spikers League,We Move,1,0,1,0,,,Nate Wilson,Clifford Amadeo LeVeque,,Kaleb Wagner,Alex Hart (ASL),
Bracket Play,Premier 5.0+,Bracket B,P9: Quarter-final,Best of 3,CRO backdoor?,PBR Sleepy in Seattle,CRO backdoor?,0,-1,0,-1,,,Leonardo Tullo,Joshua Hachey,,Brian Perlson,Michael Capobianco,
Bracket Play,Premier 5.0+,Bracket B,Semi-final,Best of 3,Kenough,We Move,We Move,19,21,23,21,12,21,Tommy Drake,Dennis Wei,,Nate Wilson,Clifford Amadeo LeVeque,
Bracket Play,Premier 5.0+,Bracket B,Semi-final,Best of 3,Risky Business,Super Awesome Spikers,Super Awesome Spikers,15,21,14,21,,,Justin Kehoe,Kyle Fowler,,Chris Kaptur,Max Fiebelkorn,
Bracket Play,Premier 5.0+,Bracket B,Final,Best of 3,We Move,Super Awesome Spikers,Super Awesome Spikers,18,21,22,20,15,21,Nate Wilson,Clifford Amadeo LeVeque,,Chris Kaptur,Max Fiebelkorn,
Bracket Play,Premier 5.0+,Bracket B,P3: Final,Best of 3,Risky Business,Kenough,Risky Business,0,-1,0,-1,,,Justin Kehoe,Kyle Fowler,,Tommy Drake,Dennis Wei,
Pool Play,Women's Advanced 4.0+,Pool A,1,Single game,TWINZ,2k•,TWINZ,21,17,,,,,Olivia Jenki,Ali Jenki,,Kayla Wu,Karah Hui,
Pool Play,Women's Advanced 4.0+,Pool A,1,Single game,Veggie Tales,Feller/Pierson,Veggie Tales,21,12,,,,,Allie Foster,Shachi Patel,,Kirstie Savage,Katie Pierson,
Pool Play,Women's Advanced 4.0+,Pool B,1,Single game,11:1,GFD: I think you should leave,11:1,21,4,,,,,Julia Brochu,Kalin Morgan,,lindsay metzger,Lydia Penix,
Pool Play,Women's Advanced 4.0+,Pool B,1,Single game,GFD Spice Girls,Little Miss Spikeball,GFD Spice Girls,22,20,,,,,Rachel Dolan,Adrianna Grothause,,Audrey Summers,Samantha Barklow,
Pool Play,Women's Advanced 4.0+,Pool C,1,Single game,BIG BEAVERS,Wawa mafia,BIG BEAVERS,21,14,,,,,Shonda Couroux,Jaime Cunningham,,Emma Brune,Reese Gallagher,
Pool Play,Women's Advanced 4.0+,Pool C,1,Single game,Outside Voices,TechNo Mercy,Outside Voices,21,6,,,,,Perrin York,Sebastiani Kim,,Marie-Alexia Teisseyre,Kailey Windsor,
Pool Play,Women's Advanced 4.0+,Pool D,1,Single game,Space Monkeys 🚀🐒,Frenemies,Space Monkeys 🚀🐒,21,7,,,,,Rafaela Bastos,Stef Ding,,Emily Kuntz,Jhanaj Quispe,
Pool Play,Women's Advanced 4.0+,Pool D,1,Single game,Dinger,Age Gap,Dinger,22,20,,,,,Tiff Ding,Delanie Raber,,Jodi Mast,Bekah Smith,
Pool Play,Women's Advanced 4.0+,Pool E,1,Single game,Funsies Forsuresies,One Hit Wonder,One Hit Wonder,18,21,,,,,Sylvia Dean,Meagan Bown,,Christabelle Mehlhausen,Faith Mehlhausen,
Pool Play,Women's Advanced 4.0+,Pool E,1,Single game,Loopy Juice,Janey/Yubi,Janey/Yubi,17,21,,,,,Kate B,Lourna Szabanos,,Yubeira Zapata,Janey Rubin,
Pool Play,Women's Advanced 4.0+,Pool A,2,Single game,TWINZ,Feller/Pierson,TWINZ,21,14,,,,,Olivia Jenki,Ali Jenki,,Kirstie Savage,Katie Pierson,
Pool Play,Women's Advanced 4.0+,Pool A,2,Single game,Veggie Tales,2k•,Veggie Tales,21,17,,,,,Allie Foster,Shachi Patel,,Kayla Wu,Karah Hui,
Pool Play,Women's Advanced 4.0+,Pool B,2,Single game,11:1,Little Miss Spikeball,11:1,21,8,,,,,Julia Brochu,Kalin Morgan,,Audrey Summers,Samantha Barklow,
Pool Play,Women's Advanced 4.0+,Pool B,2,Single game,GFD Spice Girls,GFD: I think you should leave,GFD Spice Girls,21,16,,,,,Rachel Dolan,Adrianna Grothause,,lindsay metzger,Lydia Penix,
Pool Play,Women's Advanced 4.0+,Pool C,2,Single game,BIG BEAVERS,TechNo Mercy,BIG BEAVERS,21,12,,,,,Shonda Couroux,Jaime Cunningham,,Marie-Alexia Teisseyre,Kailey Windsor,
Pool Play,Women's Advanced 4.0+,Pool C,2,Single game,Outside Voices,Wawa mafia,Outside Voices,21,6,,,,,Perrin York,Sebastiani Kim,,Emma Brune,Reese Gallagher,
Pool Play,Women's Advanced 4.0+,Pool D,2,Single game,Space Monkeys 🚀🐒,Age Gap,Space Monkeys 🚀🐒,21,14,,,,,Rafaela Bastos,Stef Ding,,Jodi Mast,Bekah Smith,
Pool Play,Women's Advanced 4.0+,Pool D,2,Single game,Dinger,Frenemies,Dinger,21,19,,,,,Tiff Ding,Delanie Raber,,Emily Kuntz,Jhanaj Quispe,
Pool Play,Women's Advanced 4.0+,Pool E,2,Single game,Funsies Forsuresies,Janey/Yubi,Funsies Forsuresies,21,18,,,,,Sylvia Dean,Meagan Bown,,Yubeira Zapata,Janey Rubin,
Pool Play,Women's Advanced 4.0+,Pool E,2,Single game,Loopy Juice,One Hit Wonder,One Hit Wonder,16,21,,,,,Kate B,Lourna Szabanos,,Christabelle Mehlhausen,Faith Mehlhausen,
Pool Play,Women's Advanced 4.0+,Pool A,3,Single game,TWINZ,Veggie Tales,TWINZ,21,13,,,,,Olivia Jenki,Ali Jenki,,Allie Foster,Shachi Patel,
Pool Play,Women's Advanced 4.0+,Pool A,3,Single game,Feller/Pierson,2k•,2k•,10,21,,,,,Kirstie Savage,Katie Pierson,,Kayla Wu,Karah Hui,
Pool Play,Women's Advanced 4.0+,Pool B,3,Single game,11:1,GFD Spice Girls,11:1,21,9,,,,,Julia Brochu,Kalin Morgan,,Rachel Dolan,Adrianna Grothause,
Pool Play,Women's Advanced 4.0+,Pool B,3,Single game,Little Miss Spikeball,GFD: I think you should leave,Little Miss Spikeball,21,17,,,,,Audrey Summers,Samantha Barklow,,lindsay metzger,Lydia Penix,
Pool Play,Women's Advanced 4.0+,Pool C,3,Single game,BIG BEAVERS,Outside Voices,Outside Voices,24,25,,,,,Shonda Couroux,Jaime Cunningham,,Perrin York,Sebastiani Kim,
Pool Play,Women's Advanced 4.0+,Pool C,3,Single game,TechNo Mercy,Wawa mafia,TechNo Mercy,21,13,,,,,Marie-Alexia Teisseyre,Kailey Windsor,,Emma Brune,Reese Gallagher,
Pool Play,Women's Advanced 4.0+,Pool D,3,Single game,Space Monkeys 🚀🐒,Dinger,Space Monkeys 🚀🐒,21,15,,,,,Rafaela Bastos,Stef Ding,,Tiff Ding,Delanie Raber,
Pool Play,Women's Advanced 4.0+,Pool D,3,Single game,Age Gap,Frenemies,Age Gap,22,20,,,,,Jodi Mast,Bekah Smith,,Emily Kuntz,Jhanaj Quispe,
Pool Play,Women's Advanced 4.0+,Pool E,3,Single game,Funsies Forsuresies,Loopy Juice,Funsies Forsuresies,21,9,,,,,Sylvia Dean,Meagan Bown,,Kate B,Lourna Szabanos,
Pool Play,Women's Advanced 4.0+,Pool E,3,Single game,Janey/Yubi,One Hit Wonder,One Hit Wonder,19,21,,,,,Yubeira Zapata,Janey Rubin,,Christabelle Mehlhausen,Faith Mehlhausen,
Pool Play,Women's Advanced 4.0+,Pool A,4,Single game,TWINZ,2k•,TWINZ,21,17,,,,,Olivia Jenki,Ali Jenki,,Kayla Wu,Karah Hui,
Pool Play,Women's Advanced 4.0+,Pool A,4,Single game,Veggie Tales,Feller/Pierson,Feller/Pierson,18,21,,,,,Allie Foster,Shachi Patel,,Kirstie Savage,Katie Pierson,
Pool Play,Women's Advanced 4.0+,Pool B,4,Single game,11:1,GFD: I think you should leave,11:1,21,9,,,,,Julia Brochu,Kalin Morgan,,lindsay metzger,Lydia Penix,
Pool Play,Women's Advanced 4.0+,Pool B,4,Single game,GFD Spice Girls,Little Miss Spikeball,Little Miss Spikeball,16,21,,,,,Rachel Dolan,Adrianna Grothause,,Audrey Summers,Samantha Barklow,
Pool Play,Women's Advanced 4.0+,Pool C,4,Single game,BIG BEAVERS,Wawa mafia,BIG BEAVERS,21,7,,,,,Shonda Couroux,Jaime Cunningham,,Emma Brune,Reese Gallagher,
Pool Play,Women's Advanced 4.0+,Pool C,4,Single game,Outside Voices,TechNo Mercy,Outside Voices,24,22,,,,,Perrin York,Sebastiani Kim,,Marie-Alexia Teisseyre,Kailey Windsor,
Pool Play,Women's Advanced 4.0+,Pool D,4,Single game,Space Monkeys 🚀🐒,Frenemies,Space Monkeys 🚀🐒,21,12,,,,,Rafaela Bastos,Stef Ding,,Emily Kuntz,Jhanaj Quispe,
Pool Play,Women's Advanced 4.0+,Pool D,4,Single game,Dinger,Age Gap,Age Gap,19,21,,,,,Tiff Ding,Delanie Raber,,Jodi Mast,Bekah Smith,
Pool Play,Women's Advanced 4.0+,Pool E,4,Single game,Funsies Forsuresies,One Hit Wonder,Funsies Forsuresies,21,15,,,,,Sylvia Dean,Meagan Bown,,Christabelle Mehlhausen,Faith Mehlhausen,
Pool Play,Women's Advanced 4.0+,Pool E,4,Single game,Loopy Juice,Janey/Yubi,Loopy Juice,22,20,,,,,Kate B,Lourna Szabanos,,Yubeira Zapata,Janey Rubin,
Pool Play,Women's Advanced 4.0+,Pool A,5,Single game,TWINZ,Feller/Pierson,TWINZ,21,17,,,,,Olivia Jenki,Ali Jenki,,Kirstie Savage,Katie Pierson,
Pool Play,Women's Advanced 4.0+,Pool A,5,Single game,Veggie Tales,2k•,Veggie Tales,22,20,,,,,Allie Foster,Shachi Patel,,Kayla Wu,Karah Hui,
Pool Play,Women's Advanced 4.0+,Pool B,5,Single game,11:1,Little Miss Spikeball,11:1,21,6,,,,,Julia Brochu,Kalin Morgan,,Audrey Summers,Samantha Barklow,
Pool Play,Women's Advanced 4.0+,Pool B,5,Single game,GFD Spice Girls,GFD: I think you should leave,GFD Spice Girls,21,18,,,,,Rachel Dolan,Adrianna Grothause,,lindsay metzger,Lydia Penix,
Pool Play,Women's Advanced 4.0+,Pool C,5,Single game,BIG BEAVERS,TechNo Mercy,BIG BEAVERS,21,11,,,,,Shonda Couroux,Jaime Cunningham,,Marie-Alexia Teisseyre,Kailey Windsor,
Pool Play,Women's Advanced 4.0+,Pool C,5,Single game,Outside Voices,Wawa mafia,Outside Voices,21,6,,,,,Perrin York,Sebastiani Kim,,Emma Brune,Reese Gallagher,
Pool Play,Women's Advanced 4.0+,Pool D,5,Single game,Space Monkeys 🚀🐒,Age Gap,Space Monkeys 🚀🐒,21,14,,,,,Rafaela Bastos,Stef Ding,,Jodi Mast,Bekah Smith,
Pool Play,Women's Advanced 4.0+,Pool D,5,Single game,Dinger,Frenemies,Dinger,21,11,,,,,Tiff Ding,Delanie Raber,,Emily Kuntz,Jhanaj Quispe,
Pool Play,Women's Advanced 4.0+,Pool E,5,Single game,Funsies Forsuresies,Janey/Yubi,Funsies Forsuresies,21,17,,,,,Sylvia Dean,Meagan Bown,,Yubeira Zapata,Janey Rubin,
Pool Play,Women's Advanced 4.0+,Pool E,5,Single game,Loopy Juice,One Hit Wonder,One Hit Wonder,18,21,,,,,Kate B,Lourna Szabanos,,Christabelle Mehlhausen,Faith Mehlhausen,
Pool Play,Women's Advanced 4.0+,Pool A,6,Single game,TWINZ,Veggie Tales,TWINZ,23,21,,,,,Olivia Jenki,Ali Jenki,,Allie Foster,Shachi Patel,
Pool Play,Women's Advanced 4.0+,Pool A,6,Single game,Feller/Pierson,2k•,2k•,12,21,,,,,Kirstie Savage,Katie Pierson,,Kayla Wu,Karah Hui,
Pool Play,Women's Advanced 4.0+,Pool B,6,Single game,11:1,GFD Spice Girls,11:1,21,11,,,,,Julia Brochu,Kalin Morgan,,Rachel Dolan,Adrianna Grothause,
Pool Play,Women's Advanced 4.0+,Pool B,6,Single game,Little Miss Spikeball,GFD: I think you should leave,Little Miss Spikeball,21,16,,,,,Audrey Summers,Samantha Barklow,,lindsay metzger,Lydia Penix,
Pool Play,Women's Advanced 4.0+,Pool C,6,Single game,BIG BEAVERS,Outside Voices,Outside Voices,14,20,,,,,Shonda Couroux,Jaime Cunningham,,Perrin York,Sebastiani Kim,
Pool Play,Women's Advanced 4.0+,Pool C,6,Single game,TechNo Mercy,Wawa mafia,TechNo Mercy,21,15,,,,,Marie-Alexia Teisseyre,Kailey Windsor,,Emma Brune,Reese Gallagher,
Pool Play,Women's Advanced 4.0+,Pool D,6,Single game,Space Monkeys 🚀🐒,Dinger,Space Monkeys 🚀🐒,21,14,,,,,Rafaela Bastos,Stef Ding,,Tiff Ding,Delanie Raber,
Pool Play,Women's Advanced 4.0+,Pool D,6,Single game,Age Gap,Frenemies,Age Gap,21,9,,,,,Jodi Mast,Bekah Smith,,Emily Kuntz,Jhanaj Quispe,
Pool Play,Women's Advanced 4.0+,Pool E,6,Single game,Funsies Forsuresies,Loopy Juice,Funsies Forsuresies,21,13,,,,,Sylvia Dean,Meagan Bown,,Kate B,Lourna Szabanos,
Pool Play,Women's Advanced 4.0+,Pool E,6,Single game,Janey/Yubi,One Hit Wonder,One Hit Wonder,14,21,,,,,Yubeira Zapata,Janey Rubin,,Christabelle Mehlhausen,Faith Mehlhausen,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Round of 32,Best of 3,Little Miss Spikeball,Wawa mafia,Little Miss Spikeball,21,15,21,17,,,Audrey Summers,Samantha Barklow,,Emma Brune,Reese Gallagher,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Round of 32,Best of 3,GFD Spice Girls,Frenemies,GFD Spice Girls,1,0,1,0,,,Rachel Dolan,Adrianna Grothause,,Emily Kuntz,Jhanaj Quispe,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Round of 32,Best of 3,TechNo Mercy,GFD: I think you should leave,TechNo Mercy,21,9,21,11,,,Marie-Alexia Teisseyre,Kailey Windsor,,lindsay metzger,Lydia Penix,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Round of 32,Best of 3,Janey/Yubi,Loopy Juice,Loopy Juice,9,21,23,25,,,Yubeira Zapata,Janey Rubin,,Kate B,Lourna Szabanos,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Round of 16,Best of 3,TWINZ,Loopy Juice,TWINZ,21,13,21,10,,,Olivia Jenki,Ali Jenki,,Kate B,Lourna Szabanos,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Round of 16,Best of 3,Veggie Tales,TechNo Mercy,Veggie Tales,21,14,21,17,,,Allie Foster,Shachi Patel,,Marie-Alexia Teisseyre,Kailey Windsor,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Round of 16,Best of 3,2k•,GFD Spice Girls,2k•,21,8,21,15,,,Kayla Wu,Karah Hui,,Rachel Dolan,Adrianna Grothause,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Round of 16,Best of 3,Feller/Pierson,Little Miss Spikeball,Feller/Pierson,21,18,21,15,,,Kirstie Savage,Katie Pierson,,Audrey Summers,Samantha Barklow,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Round of 16,Best of 3,11:1,Dinger,11:1,21,15,21,13,,,Julia Brochu,Kalin Morgan,,Tiff Ding,Delanie Raber,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Round of 16,Best of 3,Outside Voices,Age Gap,Outside Voices,21,15,21,13,,,Perrin York,Sebastiani Kim,,Jodi Mast,Bekah Smith,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Round of 16,Best of 3,Space Monkeys 🚀🐒,BIG BEAVERS,Space Monkeys 🚀🐒,26,24,21,19,,,Rafaela Bastos,Stef Ding,,Shonda Couroux,Jaime Cunningham,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Round of 16,Best of 3,Funsies Forsuresies,One Hit Wonder,Funsies Forsuresies,21,14,23,21,,,Sylvia Dean,Meagan Bown,,Christabelle Mehlhausen,Faith Mehlhausen,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Quarter-final,Best of 3,TWINZ,Funsies Forsuresies,TWINZ,21,13,21,14,,,Olivia Jenki,Ali Jenki,,Sylvia Dean,Meagan Bown,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Quarter-final,Best of 3,Veggie Tales,Space Monkeys 🚀🐒,Veggie Tales,21,12,0,-1,,,Allie Foster,Shachi Patel,,Rafaela Bastos,Stef Ding,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Quarter-final,Best of 3,2k•,Outside Voices,2k•,21,16,21,16,,,Kayla Wu,Karah Hui,,Perrin York,Sebastiani Kim,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Quarter-final,Best of 3,Feller/Pierson,11:1,11:1,17,21,21,19,15,21,Kirstie Savage,Katie Pierson,,Julia Brochu,Kalin Morgan,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,P9: Quarter-final,Best of 3,One Hit Wonder,Loopy Juice,Loopy Juice,0,1,0,1,,,Christabelle Mehlhausen,Faith Mehlhausen,,Kate B,Lourna Szabanos,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,P9: Quarter-final,Best of 3,BIG BEAVERS,TechNo Mercy,BIG BEAVERS,15,8,15,11,,,Shonda Couroux,Jaime Cunningham,,Marie-Alexia Teisseyre,Kailey Windsor,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,P9: Quarter-final,Best of 3,Age Gap,GFD Spice Girls,GFD Spice Girls,21,19,17,21,15,21,Jodi Mast,Bekah Smith,,Rachel Dolan,Adrianna Grothause,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,P9: Quarter-final,Best of 3,Dinger,Little Miss Spikeball,Little Miss Spikeball,0,1,0,1,,,Tiff Ding,Delanie Raber,,Audrey Summers,Samantha Barklow,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Semi-final,Best of 3,TWINZ,11:1,TWINZ,21,11,21,18,,,Olivia Jenki,Ali Jenki,,Julia Brochu,Kalin Morgan,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Semi-final,Best of 3,Veggie Tales,2k•,2k•,18,21,17,21,,,Allie Foster,Shachi Patel,,Kayla Wu,Karah Hui,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,P9: Semi-final,Best of 3,Loopy Juice,Little Miss Spikeball,Little Miss Spikeball,18,21,21,18,13,21,Kate B,Lourna Szabanos,,Audrey Summers,Samantha Barklow,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,P17: Semi-final,Best of 3,Janey/Yubi,Wawa mafia,Janey/Yubi,21,15,1,-1,,,Yubeira Zapata,Janey Rubin,,Emma Brune,Reese Gallagher,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,P17: Semi-final,Best of 3,GFD: I think you should leave,Frenemies,Frenemies,0,1,0,1,,,lindsay metzger,Lydia Penix,,Emily Kuntz,Jhanaj Quispe,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,Final,Best of 3,TWINZ,2k•,TWINZ,21,18,21,19,,,Olivia Jenki,Ali Jenki,,Kayla Wu,Karah Hui,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,P3: Final,Best of 3,Veggie Tales,11:1,Veggie Tales,21,18,21,14,,,Allie Foster,Shachi Patel,,Julia Brochu,Kalin Morgan,
Bracket Play,Women's Advanced 4.0+,Bracket A - 12:30 START,P9: Final,Best of 3,Little Miss Spikeball,BIG BEAVERS,BIG BEAVERS,11,21,12,21,,,Audrey Summers,Samantha Barklow,,Shonda Couroux,Jaime Cunningham,
