Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Pool Play,Premier 5.0+,Pool A,1,Single game,Rogue,Boat Carriers,Rogue,21,11,,,,,Ryan Marino,Thomas Hamilton,,Matthew Burrows,Brayden Latham,
Pool Play,Premier 5.0+,Pool A,1,Single game,Cigar Boys,Critical Hit,Critical Hit,18,21,,,,,Grant Laughlin,Dan Abrams,,Justin Barr,Vincent Mathieu,
Pool Play,Premier 5.0+,Pool B,1,Single game,Judgment Day,MIDDS,Judgment Day,21,16,,,,,fredric hinkle,Gabriel Finocchi,,Dawson Morgan,Caleb Cummings,
Pool Play,Premier 5.0+,Pool B,1,Single game,TRP Mermaid Sparkle,Pantalons de pyj,TRP Mermaid Sparkle,21,19,,,,,Noah Luskus,Christian Bennett,,Élie Pilon,Lou Paradis,
Pool Play,Premier 5.0+,Pool C,1,Single game,TRP Spotless,Tube Steaks,TRP Spotless,21,18,,,,,Ryan Gross,Joe Bondi,,Skyler Sebring,Emerson Dean,
Pool Play,Premier 5.0+,Pool C,1,Single game,TRP Mammoth,Bot House,Bot House,14,21,,,,,Ali Jenki,Clark Marshall,,West Peterson,Owen Lippman,
Pool Play,Premier 5.0+,Pool D,1,Single game,Bad Combo,Hilltop,Hilltop,19,21,,,,,Rahul Murthy,Will Picone,,Cole Model,Max Model,
Pool Play,Premier 5.0+,Pool D,1,Single game,Kingdom Come,Profit Boost,Kingdom Come,21,18,,,,,Grant Klapwijk,Matthew Cole,,Justin Shaytar,Kieran Rose,
Pool Play,Premier 5.0+,Pool E,1,Single game,Lazy,Nelson Mattdela,Lazy,21,13,,,,,Cade Larson,Luke Marshall,,Michael Nelson,Matthew Morelli,
Pool Play,Premier 5.0+,Pool E,1,Single game,Death by a Thousand Cuts,Come and Go,Death by a Thousand Cuts,21,17,,,,,Charles Tipton,Jake Goodnow,,Jake Mottershead,Mike Garrett,
Pool Play,Premier 5.0+,Pool F,1,Single game,What’s cooking good looking,Quick Draw,What’s cooking good looking,24,22,,,,,Ryan Baillargeon,Josh Fragiacomo,,Pat Marinich,Caleb White,
Pool Play,Premier 5.0+,Pool F,1,Single game,Ricky & Charles,Wills/Wilson,Wills/Wilson,18,21,,,,,Charles Mordacq,Ricky Santiago,,Nate Wilson,Grayson M  Wills,
Pool Play,Premier 5.0+,Pool G,1,Single game,Autonomous,Do2,Autonomous,21,13,,,,,Tyler Fernandez,Chase Meyer,,Spencer Argenna,David Rowlands,
Pool Play,Premier 5.0+,Pool G,1,Single game,Meatballs,Griddy Guys,Meatballs,21,14,,,,,Joey Maichen,Lucas Pruett,,Tim Lacagnina,Rob's Traveler,
Pool Play,Premier 5.0+,Pool H,1,Single game,Jersey Boyz,"High on Spike ",Jersey Boyz,22,20,,,,,Corey Weiss,Matt Spolarich,,Dalton Gilder,Brandon Stokes,
Pool Play,Premier 5.0+,Pool H,1,Single game,Might Not Show,Meateerballs,Meateerballs,18,21,,,,,Josh Hutko,Austin Ha,,Connor Nelson,Javier Vidal,
Pool Play,Premier 5.0+,Pool I,1,Single game,Shorter & Taller,CRO Reverse Funnel,Shorter & Taller,21,9,,,,,Andrew Sullivan,Caleb Shorter,,Nicholas Puopolo,Nathan Goh,
Pool Play,Premier 5.0+,Pool I,1,Single game,Limitless Faith,The 64th Team,Limitless Faith,21,16,,,,,Ethan Domster,Andrew Raber,,Sam Bunze,Luke Repass,
Pool Play,Premier 5.0+,Pool J,1,Single game,Evasive Maneuvers,Butter Me Up,Evasive Maneuvers,21,12,,,,,Jenson Miller,Michael Barkman,,James Ledbetter,kevin cadle,
Pool Play,Premier 5.0+,Pool J,1,Single game,Handsome Man Fans,Rimi Olimpiskais,Rimi Olimpiskais,19,21,,,,,Liam Sherron,Calvin Smith,,Archie Powell,Dan Bonowski,
Pool Play,Premier 5.0+,Pool K,1,Single game,CRO Fall Damage,Nittany Nation,CRO Fall Damage,22,20,,,,,Chris Brown,Tyler Babin,,Tyler Keener,Henry Pleszkoch,
Pool Play,Premier 5.0+,Pool K,1,Single game,PBR Sleepy in Seattle,True,True,10,21,,,,,Brian Perlson,Michael Capobianco,,Artie Singer,Jack coolbaugh,
Pool Play,Premier 5.0+,Pool L,1,Single game,Project Roundnet,Water Boiz,Project Roundnet,21,11,,,,,Samuel Corey,Josh Esposo,,Rafi Moldovsky,Joel Morrell,
Pool Play,Premier 5.0+,Pool L,1,Single game,Duncan and Aidan,ya tu sabe,Duncan and Aidan,21,14,,,,,Dennis Joseph,Jared Bingham,,Thomas Hoffman,David Gonzales,
Pool Play,Premier 5.0+,Pool M,1,Single game,The Prince,Jelly,The Prince,21,17,,,,,Maxime Prince,Samuel Prince,,Joel Lapp,Micah Zimmerman,
Pool Play,Premier 5.0+,Pool M,1,Single game,Fa(s)t 🧌,CRO Weather Nerfed,Fa(s)t 🧌,21,14,,,,,Joey Reynolds,Clifford Amadeo LeVeque,,Leonardo Tullo,Adrian Garcea,
Pool Play,Premier 5.0+,Pool N,1,Single game,"Homemade Dynamite ",Yucky Duckies,"Homemade Dynamite ",21,15,,,,,Demitri Forand,Henry Pilliod,,alex stan,A.j. Martin,
Pool Play,Premier 5.0+,Pool N,1,Single game,Bev’d Up,Buchanan/Dantowitz,Buchanan/Dantowitz,19,21,,,,,Sean Brown,Nate KT,,John Buchanan,Ezra Dantowitz,
Pool Play,Premier 5.0+,Pool O,1,Single game,Eternal Atake,"Gnarly ",Eternal Atake,21,11,,,,,Reid Lampert,Kurt Lannetti,,Sam Mccune,Alex Newton,
Pool Play,Premier 5.0+,Pool O,1,Single game,Global Citizens,Carter/Ulrich,Global Citizens,21,17,,,,,Maxwell Gunneson,Connor Prelich,,Brody Ulrich,Mitchell Carter,
Pool Play,Premier 5.0+,Pool P,1,Single game,Sunday Special,Asioneer,Asioneer,20,22,,,,,Owen Bass,Peter Lu,,CHOU PO-JUI,Jerry Lee,
Pool Play,Premier 5.0+,Pool P,1,Single game,Hot n Ready,LL Unfinished Business,Hot n Ready,21,15,,,,,Nick Evanko,Rendall Weaver,,Josh DiDonato,Ryan Paul,
Pool Play,Premier 5.0+,Pool A,2,Single game,Rogue,Critical Hit,Rogue,21,19,,,,,Ryan Marino,Thomas Hamilton,,Justin Barr,Vincent Mathieu,
Pool Play,Premier 5.0+,Pool A,2,Single game,Cigar Boys,Boat Carriers,Boat Carriers,20,22,,,,,Grant Laughlin,Dan Abrams,,Matthew Burrows,Brayden Latham,
Pool Play,Premier 5.0+,Pool B,2,Single game,Judgment Day,Pantalons de pyj,Judgment Day,21,14,,,,,fredric hinkle,Gabriel Finocchi,,Élie Pilon,Lou Paradis,
Pool Play,Premier 5.0+,Pool B,2,Single game,TRP Mermaid Sparkle,MIDDS,MIDDS,11,21,,,,,Noah Luskus,Christian Bennett,,Dawson Morgan,Caleb Cummings,
Pool Play,Premier 5.0+,Pool C,2,Single game,TRP Spotless,Bot House,Bot House,13,21,,,,,Ryan Gross,Joe Bondi,,West Peterson,Owen Lippman,
Pool Play,Premier 5.0+,Pool C,2,Single game,TRP Mammoth,Tube Steaks,TRP Mammoth,22,20,,,,,Ali Jenki,Clark Marshall,,Skyler Sebring,Emerson Dean,
Pool Play,Premier 5.0+,Pool D,2,Single game,Bad Combo,Profit Boost,Bad Combo,21,17,,,,,Rahul Murthy,Will Picone,,Justin Shaytar,Kieran Rose,
Pool Play,Premier 5.0+,Pool D,2,Single game,Kingdom Come,Hilltop,Hilltop,17,21,,,,,Grant Klapwijk,Matthew Cole,,Cole Model,Max Model,
Pool Play,Premier 5.0+,Pool E,2,Single game,Lazy,Come and Go,Come and Go,19,21,,,,,Cade Larson,Luke Marshall,,Jake Mottershead,Mike Garrett,
Pool Play,Premier 5.0+,Pool E,2,Single game,Death by a Thousand Cuts,Nelson Mattdela,Nelson Mattdela,18,21,,,,,Charles Tipton,Jake Goodnow,,Michael Nelson,Matthew Morelli,
Pool Play,Premier 5.0+,Pool F,2,Single game,What’s cooking good looking,Wills/Wilson,What’s cooking good looking,21,16,,,,,Ryan Baillargeon,Josh Fragiacomo,,Nate Wilson,Grayson M  Wills,
Pool Play,Premier 5.0+,Pool F,2,Single game,Ricky & Charles,Quick Draw,Quick Draw,17,21,,,,,Charles Mordacq,Ricky Santiago,,Pat Marinich,Caleb White,
Pool Play,Premier 5.0+,Pool G,2,Single game,Autonomous,Griddy Guys,Autonomous,21,19,,,,,Tyler Fernandez,Chase Meyer,,Tim Lacagnina,Rob's Traveler,
Pool Play,Premier 5.0+,Pool G,2,Single game,Meatballs,Do2,Meatballs,21,18,,,,,Joey Maichen,Lucas Pruett,,Spencer Argenna,David Rowlands,
Pool Play,Premier 5.0+,Pool H,2,Single game,Jersey Boyz,Meateerballs,Meateerballs,16,21,,,,,Corey Weiss,Matt Spolarich,,Connor Nelson,Javier Vidal,
Pool Play,Premier 5.0+,Pool H,2,Single game,Might Not Show,"High on Spike ","High on Spike ",13,21,,,,,Josh Hutko,Austin Ha,,Dalton Gilder,Brandon Stokes,
Pool Play,Premier 5.0+,Pool I,2,Single game,Shorter & Taller,The 64th Team,Shorter & Taller,21,14,,,,,Andrew Sullivan,Caleb Shorter,,Sam Bunze,Luke Repass,
Pool Play,Premier 5.0+,Pool I,2,Single game,Limitless Faith,CRO Reverse Funnel,CRO Reverse Funnel,19,21,,,,,Ethan Domster,Andrew Raber,,Nicholas Puopolo,Nathan Goh,
Pool Play,Premier 5.0+,Pool J,2,Single game,Evasive Maneuvers,Rimi Olimpiskais,Evasive Maneuvers,21,19,,,,,Jenson Miller,Michael Barkman,,Archie Powell,Dan Bonowski,
Pool Play,Premier 5.0+,Pool J,2,Single game,Handsome Man Fans,Butter Me Up,Handsome Man Fans,21,11,,,,,Liam Sherron,Calvin Smith,,James Ledbetter,kevin cadle,
Pool Play,Premier 5.0+,Pool K,2,Single game,CRO Fall Damage,True,CRO Fall Damage,21,7,,,,,Chris Brown,Tyler Babin,,Artie Singer,Jack coolbaugh,
Pool Play,Premier 5.0+,Pool K,2,Single game,PBR Sleepy in Seattle,Nittany Nation,PBR Sleepy in Seattle,21,18,,,,,Brian Perlson,Michael Capobianco,,Tyler Keener,Henry Pleszkoch,
Pool Play,Premier 5.0+,Pool L,2,Single game,Project Roundnet,ya tu sabe,Project Roundnet,21,16,,,,,Samuel Corey,Josh Esposo,,Thomas Hoffman,David Gonzales,
Pool Play,Premier 5.0+,Pool L,2,Single game,Duncan and Aidan,Water Boiz,Duncan and Aidan,21,9,,,,,Dennis Joseph,Jared Bingham,,Rafi Moldovsky,Joel Morrell,
Pool Play,Premier 5.0+,Pool M,2,Single game,The Prince,CRO Weather Nerfed,The Prince,21,11,,,,,Maxime Prince,Samuel Prince,,Leonardo Tullo,Adrian Garcea,
Pool Play,Premier 5.0+,Pool M,2,Single game,Fa(s)t 🧌,Jelly,Jelly,15,21,,,,,Joey Reynolds,Clifford Amadeo LeVeque,,Joel Lapp,Micah Zimmerman,
Pool Play,Premier 5.0+,Pool N,2,Single game,"Homemade Dynamite ",Buchanan/Dantowitz,"Homemade Dynamite ",21,17,,,,,Demitri Forand,Henry Pilliod,,John Buchanan,Ezra Dantowitz,
Pool Play,Premier 5.0+,Pool N,2,Single game,Bev’d Up,Yucky Duckies,Bev’d Up,21,17,,,,,Sean Brown,Nate KT,,alex stan,A.j. Martin,
Pool Play,Premier 5.0+,Pool O,2,Single game,Eternal Atake,Carter/Ulrich,Eternal Atake,21,11,,,,,Reid Lampert,Kurt Lannetti,,Brody Ulrich,Mitchell Carter,
Pool Play,Premier 5.0+,Pool O,2,Single game,Global Citizens,"Gnarly ",Global Citizens,21,18,,,,,Maxwell Gunneson,Connor Prelich,,Sam Mccune,Alex Newton,
Pool Play,Premier 5.0+,Pool P,2,Single game,Sunday Special,LL Unfinished Business,Sunday Special,21,19,,,,,Owen Bass,Peter Lu,,Josh DiDonato,Ryan Paul,
Pool Play,Premier 5.0+,Pool P,2,Single game,Hot n Ready,Asioneer,Hot n Ready,21,15,,,,,Nick Evanko,Rendall Weaver,,CHOU PO-JUI,Jerry Lee,
Pool Play,Premier 5.0+,Pool A,3,Single game,Rogue,Cigar Boys,Rogue,21,17,,,,,Ryan Marino,Thomas Hamilton,,Grant Laughlin,Dan Abrams,
Pool Play,Premier 5.0+,Pool A,3,Single game,Critical Hit,Boat Carriers,Critical Hit,21,13,,,,,Justin Barr,Vincent Mathieu,,Matthew Burrows,Brayden Latham,
Pool Play,Premier 5.0+,Pool B,3,Single game,Judgment Day,TRP Mermaid Sparkle,Judgment Day,21,16,,,,,fredric hinkle,Gabriel Finocchi,,Noah Luskus,Christian Bennett,
Pool Play,Premier 5.0+,Pool B,3,Single game,Pantalons de pyj,MIDDS,MIDDS,13,21,,,,,Élie Pilon,Lou Paradis,,Dawson Morgan,Caleb Cummings,
Pool Play,Premier 5.0+,Pool C,3,Single game,TRP Spotless,TRP Mammoth,TRP Spotless,21,15,,,,,Ryan Gross,Joe Bondi,,Ali Jenki,Clark Marshall,
Pool Play,Premier 5.0+,Pool C,3,Single game,Bot House,Tube Steaks,Bot House,21,17,,,,,West Peterson,Owen Lippman,,Skyler Sebring,Emerson Dean,
Pool Play,Premier 5.0+,Pool D,3,Single game,Bad Combo,Kingdom Come,Bad Combo,21,16,,,,,Rahul Murthy,Will Picone,,Grant Klapwijk,Matthew Cole,
Pool Play,Premier 5.0+,Pool D,3,Single game,Profit Boost,Hilltop,Profit Boost,21,12,,,,,Justin Shaytar,Kieran Rose,,Cole Model,Max Model,
Pool Play,Premier 5.0+,Pool E,3,Single game,Lazy,Death by a Thousand Cuts,Lazy,21,19,,,,,Cade Larson,Luke Marshall,,Charles Tipton,Jake Goodnow,
Pool Play,Premier 5.0+,Pool E,3,Single game,Come and Go,Nelson Mattdela,Come and Go,21,16,,,,,Jake Mottershead,Mike Garrett,,Michael Nelson,Matthew Morelli,
Pool Play,Premier 5.0+,Pool F,3,Single game,What’s cooking good looking,Ricky & Charles,What’s cooking good looking,21,16,,,,,Ryan Baillargeon,Josh Fragiacomo,,Charles Mordacq,Ricky Santiago,
Pool Play,Premier 5.0+,Pool F,3,Single game,Wills/Wilson,Quick Draw,Wills/Wilson,25,24,,,,,Nate Wilson,Grayson M  Wills,,Pat Marinich,Caleb White,
Pool Play,Premier 5.0+,Pool G,3,Single game,Autonomous,Meatballs,Meatballs,17,21,,,,,Tyler Fernandez,Chase Meyer,,Joey Maichen,Lucas Pruett,
Pool Play,Premier 5.0+,Pool G,3,Single game,Griddy Guys,Do2,Griddy Guys,21,17,,,,,Tim Lacagnina,Rob's Traveler,,Spencer Argenna,David Rowlands,
Pool Play,Premier 5.0+,Pool H,3,Single game,Jersey Boyz,Might Not Show,Jersey Boyz,21,12,,,,,Corey Weiss,Matt Spolarich,,Josh Hutko,Austin Ha,
Pool Play,Premier 5.0+,Pool H,3,Single game,Meateerballs,"High on Spike ",Meateerballs,22,20,,,,,Connor Nelson,Javier Vidal,,Dalton Gilder,Brandon Stokes,
Pool Play,Premier 5.0+,Pool I,3,Single game,Shorter & Taller,Limitless Faith,Limitless Faith,16,21,,,,,Andrew Sullivan,Caleb Shorter,,Ethan Domster,Andrew Raber,
Pool Play,Premier 5.0+,Pool I,3,Single game,The 64th Team,CRO Reverse Funnel,The 64th Team,21,17,,,,,Sam Bunze,Luke Repass,,Nicholas Puopolo,Nathan Goh,
Pool Play,Premier 5.0+,Pool J,3,Single game,Evasive Maneuvers,Handsome Man Fans,Evasive Maneuvers,21,15,,,,,Jenson Miller,Michael Barkman,,Liam Sherron,Calvin Smith,
Pool Play,Premier 5.0+,Pool J,3,Single game,Rimi Olimpiskais,Butter Me Up,Rimi Olimpiskais,24,22,,,,,Archie Powell,Dan Bonowski,,James Ledbetter,kevin cadle,
Pool Play,Premier 5.0+,Pool K,3,Single game,CRO Fall Damage,PBR Sleepy in Seattle,CRO Fall Damage,21,14,,,,,Chris Brown,Tyler Babin,,Brian Perlson,Michael Capobianco,
Pool Play,Premier 5.0+,Pool K,3,Single game,True,Nittany Nation,True,21,16,,,,,Artie Singer,Jack coolbaugh,,Tyler Keener,Henry Pleszkoch,
Pool Play,Premier 5.0+,Pool L,3,Single game,Project Roundnet,Duncan and Aidan,Duncan and Aidan,15,21,,,,,Samuel Corey,Josh Esposo,,Dennis Joseph,Jared Bingham,
Pool Play,Premier 5.0+,Pool L,3,Single game,ya tu sabe,Water Boiz,Water Boiz,21,23,,,,,Thomas Hoffman,David Gonzales,,Rafi Moldovsky,Joel Morrell,
Pool Play,Premier 5.0+,Pool M,3,Single game,The Prince,Fa(s)t 🧌,The Prince,21,18,,,,,Maxime Prince,Samuel Prince,,Joey Reynolds,Clifford Amadeo LeVeque,
Pool Play,Premier 5.0+,Pool M,3,Single game,CRO Weather Nerfed,Jelly,Jelly,18,21,,,,,Leonardo Tullo,Adrian Garcea,,Joel Lapp,Micah Zimmerman,
Pool Play,Premier 5.0+,Pool N,3,Single game,"Homemade Dynamite ",Bev’d Up,"Homemade Dynamite ",21,15,,,,,Demitri Forand,Henry Pilliod,,Sean Brown,Nate KT,
Pool Play,Premier 5.0+,Pool N,3,Single game,Buchanan/Dantowitz,Yucky Duckies,Buchanan/Dantowitz,21,17,,,,,John Buchanan,Ezra Dantowitz,,alex stan,A.j. Martin,
Pool Play,Premier 5.0+,Pool O,3,Single game,Eternal Atake,Global Citizens,Eternal Atake,24,22,,,,,Reid Lampert,Kurt Lannetti,,Maxwell Gunneson,Connor Prelich,
Pool Play,Premier 5.0+,Pool O,3,Single game,Carter/Ulrich,"Gnarly ","Gnarly ",18,21,,,,,Brody Ulrich,Mitchell Carter,,Sam Mccune,Alex Newton,
Pool Play,Premier 5.0+,Pool P,3,Single game,Sunday Special,Hot n Ready,Sunday Special,21,17,,,,,Owen Bass,Peter Lu,,Nick Evanko,Rendall Weaver,
Pool Play,Premier 5.0+,Pool P,3,Single game,LL Unfinished Business,Asioneer,Asioneer,12,21,,,,,Josh DiDonato,Ryan Paul,,CHOU PO-JUI,Jerry Lee,
Pool Play,Premier 5.0+,Pool A,4,Single game,Rogue,Boat Carriers,Rogue,21,10,,,,,Ryan Marino,Thomas Hamilton,,Matthew Burrows,Brayden Latham,
Pool Play,Premier 5.0+,Pool A,4,Single game,Cigar Boys,Critical Hit,Critical Hit,19,21,,,,,Grant Laughlin,Dan Abrams,,Justin Barr,Vincent Mathieu,
Pool Play,Premier 5.0+,Pool B,4,Single game,Judgment Day,MIDDS,Judgment Day,25,24,,,,,fredric hinkle,Gabriel Finocchi,,Dawson Morgan,Caleb Cummings,
Pool Play,Premier 5.0+,Pool B,4,Single game,TRP Mermaid Sparkle,Pantalons de pyj,TRP Mermaid Sparkle,21,18,,,,,Noah Luskus,Christian Bennett,,Élie Pilon,Lou Paradis,
Pool Play,Premier 5.0+,Pool C,4,Single game,TRP Spotless,Tube Steaks,TRP Spotless,21,8,,,,,Ryan Gross,Joe Bondi,,Skyler Sebring,Emerson Dean,
Pool Play,Premier 5.0+,Pool C,4,Single game,TRP Mammoth,Bot House,Bot House,21,23,,,,,Ali Jenki,Clark Marshall,,West Peterson,Owen Lippman,
Pool Play,Premier 5.0+,Pool D,4,Single game,Bad Combo,Hilltop,Bad Combo,21,17,,,,,Rahul Murthy,Will Picone,,Cole Model,Max Model,
Pool Play,Premier 5.0+,Pool D,4,Single game,Kingdom Come,Profit Boost,Kingdom Come,21,19,,,,,Grant Klapwijk,Matthew Cole,,Justin Shaytar,Kieran Rose,
Pool Play,Premier 5.0+,Pool E,4,Single game,Lazy,Nelson Mattdela,Lazy,21,18,,,,,Cade Larson,Luke Marshall,,Michael Nelson,Matthew Morelli,
Pool Play,Premier 5.0+,Pool E,4,Single game,Death by a Thousand Cuts,Come and Go,Come and Go,15,21,,,,,Charles Tipton,Jake Goodnow,,Jake Mottershead,Mike Garrett,
Pool Play,Premier 5.0+,Pool F,4,Single game,What’s cooking good looking,Quick Draw,What’s cooking good looking,21,15,,,,,Ryan Baillargeon,Josh Fragiacomo,,Pat Marinich,Caleb White,
Pool Play,Premier 5.0+,Pool F,4,Single game,Ricky & Charles,Wills/Wilson,Ricky & Charles,21,18,,,,,Charles Mordacq,Ricky Santiago,,Nate Wilson,Grayson M  Wills,
Pool Play,Premier 5.0+,Pool G,4,Single game,Autonomous,Do2,Autonomous,21,16,,,,,Tyler Fernandez,Chase Meyer,,Spencer Argenna,David Rowlands,
Pool Play,Premier 5.0+,Pool G,4,Single game,Meatballs,Griddy Guys,Griddy Guys,11,21,,,,,Joey Maichen,Lucas Pruett,,Tim Lacagnina,Rob's Traveler,
Pool Play,Premier 5.0+,Pool H,4,Single game,Jersey Boyz,"High on Spike ",Jersey Boyz,21,14,,,,,Corey Weiss,Matt Spolarich,,Dalton Gilder,Brandon Stokes,
Pool Play,Premier 5.0+,Pool H,4,Single game,Might Not Show,Meateerballs,Meateerballs,9,21,,,,,Josh Hutko,Austin Ha,,Connor Nelson,Javier Vidal,
Pool Play,Premier 5.0+,Pool I,4,Single game,Shorter & Taller,CRO Reverse Funnel,Shorter & Taller,21,17,,,,,Andrew Sullivan,Caleb Shorter,,Nicholas Puopolo,Nathan Goh,
Pool Play,Premier 5.0+,Pool I,4,Single game,Limitless Faith,The 64th Team,Limitless Faith,21,16,,,,,Ethan Domster,Andrew Raber,,Sam Bunze,Luke Repass,
Pool Play,Premier 5.0+,Pool J,4,Single game,Evasive Maneuvers,Butter Me Up,Evasive Maneuvers,21,10,,,,,Jenson Miller,Michael Barkman,,James Ledbetter,kevin cadle,
Pool Play,Premier 5.0+,Pool J,4,Single game,Handsome Man Fans,Rimi Olimpiskais,Handsome Man Fans,21,18,,,,,Liam Sherron,Calvin Smith,,Archie Powell,Dan Bonowski,
Pool Play,Premier 5.0+,Pool K,4,Single game,CRO Fall Damage,Nittany Nation,CRO Fall Damage,21,18,,,,,Chris Brown,Tyler Babin,,Tyler Keener,Henry Pleszkoch,
Pool Play,Premier 5.0+,Pool K,4,Single game,PBR Sleepy in Seattle,True,True,20,22,,,,,Brian Perlson,Michael Capobianco,,Artie Singer,Jack coolbaugh,
Pool Play,Premier 5.0+,Pool L,4,Single game,Project Roundnet,Water Boiz,Project Roundnet,21,13,,,,,Samuel Corey,Josh Esposo,,Rafi Moldovsky,Joel Morrell,
Pool Play,Premier 5.0+,Pool L,4,Single game,Duncan and Aidan,ya tu sabe,Duncan and Aidan,24,22,,,,,Dennis Joseph,Jared Bingham,,Thomas Hoffman,David Gonzales,
Pool Play,Premier 5.0+,Pool M,4,Single game,The Prince,Jelly,The Prince,21,16,,,,,Maxime Prince,Samuel Prince,,Joel Lapp,Micah Zimmerman,
Pool Play,Premier 5.0+,Pool M,4,Single game,Fa(s)t 🧌,CRO Weather Nerfed,Fa(s)t 🧌,21,16,,,,,Joey Reynolds,Clifford Amadeo LeVeque,,Leonardo Tullo,Adrian Garcea,
Pool Play,Premier 5.0+,Pool N,4,Single game,"Homemade Dynamite ",Yucky Duckies,"Homemade Dynamite ",21,14,,,,,Demitri Forand,Henry Pilliod,,alex stan,A.j. Martin,
Pool Play,Premier 5.0+,Pool N,4,Single game,Bev’d Up,Buchanan/Dantowitz,Buchanan/Dantowitz,18,21,,,,,Sean Brown,Nate KT,,John Buchanan,Ezra Dantowitz,
Pool Play,Premier 5.0+,Pool O,4,Single game,Eternal Atake,"Gnarly ",Eternal Atake,21,18,,,,,Reid Lampert,Kurt Lannetti,,Sam Mccune,Alex Newton,
Pool Play,Premier 5.0+,Pool O,4,Single game,Global Citizens,Carter/Ulrich,Carter/Ulrich,23,25,,,,,Maxwell Gunneson,Connor Prelich,,Brody Ulrich,Mitchell Carter,
Pool Play,Premier 5.0+,Pool P,4,Single game,Sunday Special,Asioneer,Sunday Special,21,16,,,,,Owen Bass,Peter Lu,,CHOU PO-JUI,Jerry Lee,
Pool Play,Premier 5.0+,Pool P,4,Single game,Hot n Ready,LL Unfinished Business,Hot n Ready,21,18,,,,,Nick Evanko,Rendall Weaver,,Josh DiDonato,Ryan Paul,
Pool Play,Premier 5.0+,Pool A,5,Single game,Rogue,Critical Hit,Rogue,21,19,,,,,Ryan Marino,Thomas Hamilton,,Justin Barr,Vincent Mathieu,
Pool Play,Premier 5.0+,Pool A,5,Single game,Cigar Boys,Boat Carriers,Boat Carriers,19,21,,,,,Grant Laughlin,Dan Abrams,,Matthew Burrows,Brayden Latham,
Pool Play,Premier 5.0+,Pool B,5,Single game,Judgment Day,Pantalons de pyj,Judgment Day,21,13,,,,,fredric hinkle,Gabriel Finocchi,,Élie Pilon,Lou Paradis,
Pool Play,Premier 5.0+,Pool B,5,Single game,TRP Mermaid Sparkle,MIDDS,TRP Mermaid Sparkle,21,19,,,,,Noah Luskus,Christian Bennett,,Dawson Morgan,Caleb Cummings,
Pool Play,Premier 5.0+,Pool C,5,Single game,TRP Spotless,Bot House,Bot House,19,21,,,,,Ryan Gross,Joe Bondi,,West Peterson,Owen Lippman,
Pool Play,Premier 5.0+,Pool C,5,Single game,TRP Mammoth,Tube Steaks,Tube Steaks,19,21,,,,,Ali Jenki,Clark Marshall,,Skyler Sebring,Emerson Dean,
Pool Play,Premier 5.0+,Pool D,5,Single game,Bad Combo,Profit Boost,Bad Combo,21,15,,,,,Rahul Murthy,Will Picone,,Justin Shaytar,Kieran Rose,
Pool Play,Premier 5.0+,Pool D,5,Single game,Kingdom Come,Hilltop,Kingdom Come,21,17,,,,,Grant Klapwijk,Matthew Cole,,Cole Model,Max Model,
Pool Play,Premier 5.0+,Pool E,5,Single game,Lazy,Come and Go,Lazy,21,17,,,,,Cade Larson,Luke Marshall,,Jake Mottershead,Mike Garrett,
Pool Play,Premier 5.0+,Pool E,5,Single game,Death by a Thousand Cuts,Nelson Mattdela,Death by a Thousand Cuts,21,14,,,,,Charles Tipton,Jake Goodnow,,Michael Nelson,Matthew Morelli,
Pool Play,Premier 5.0+,Pool F,5,Single game,What’s cooking good looking,Wills/Wilson,What’s cooking good looking,21,14,,,,,Ryan Baillargeon,Josh Fragiacomo,,Nate Wilson,Grayson M  Wills,
Pool Play,Premier 5.0+,Pool F,5,Single game,Ricky & Charles,Quick Draw,Quick Draw,22,24,,,,,Charles Mordacq,Ricky Santiago,,Pat Marinich,Caleb White,
Pool Play,Premier 5.0+,Pool G,5,Single game,Autonomous,Griddy Guys,Autonomous,21,12,,,,,Tyler Fernandez,Chase Meyer,,Tim Lacagnina,Rob's Traveler,
Pool Play,Premier 5.0+,Pool G,5,Single game,Meatballs,Do2,Meatballs,21,13,,,,,Joey Maichen,Lucas Pruett,,Spencer Argenna,David Rowlands,
Pool Play,Premier 5.0+,Pool H,5,Single game,Jersey Boyz,Meateerballs,Meateerballs,15,21,,,,,Corey Weiss,Matt Spolarich,,Connor Nelson,Javier Vidal,
Pool Play,Premier 5.0+,Pool H,5,Single game,Might Not Show,"High on Spike ",Might Not Show,21,16,,,,,Josh Hutko,Austin Ha,,Dalton Gilder,Brandon Stokes,
Pool Play,Premier 5.0+,Pool I,5,Single game,Shorter & Taller,The 64th Team,Shorter & Taller,21,11,,,,,Andrew Sullivan,Caleb Shorter,,Sam Bunze,Luke Repass,
Pool Play,Premier 5.0+,Pool I,5,Single game,Limitless Faith,CRO Reverse Funnel,CRO Reverse Funnel,19,21,,,,,Ethan Domster,Andrew Raber,,Nicholas Puopolo,Nathan Goh,
